Entity,Code,Year,SO2 emissions by country (1850-2000) (Clio Infra)
Norway,NOR,1900,45714.04673
Norway,NOR,1910,86298.6001
Norway,NOR,1920,72161.91025
Norway,NOR,1930,137898.2058
Norway,NOR,1940,115232.2181
Norway,NOR,1950,175481.2803
Norway,NOR,1960,211596.464
Norway,NOR,1970,307242.0527
Norway,NOR,1980,179434.01460000002
Norway,NOR,1990,52330
Norway,NOR,2000,27020
Oman,OMN,1850,51.427262
Oman,OMN,1860,52.939828
Oman,OMN,1870,54.49688200000001
Oman,OMN,1880,56.018192
Oman,OMN,1890,58.966518
Oman,OMN,1900,62.070018
Oman,OMN,1910,54.447385000000004
Oman,OMN,1920,43.841321
Oman,OMN,1930,33.213122
Oman,OMN,1940,22.365738999999998
Oman,OMN,1950,11.295828
Oman,OMN,1970,6852.315097
Oman,OMN,1980,9958.297543
Oman,OMN,1990,64632.998360000005
Oman,OMN,2000,130590.1136
Pakistan,PAK,1850,3977.041934
Pakistan,PAK,1860,4322.871667
Pakistan,PAK,1870,4510.822609
Pakistan,PAK,1880,4707.346667000001
Pakistan,PAK,1890,4914.003139
Pakistan,PAK,1900,5182.232664
Pakistan,PAK,1910,5274.685780999999
Pakistan,PAK,1920,5422.853873
Pakistan,PAK,1930,6044.0096
Pakistan,PAK,1940,6858.326354
Pakistan,PAK,1950,52701.16872
Pakistan,PAK,1960,111150.01150000001
Pakistan,PAK,1970,138980.5835
Pakistan,PAK,1980,160232.679
Pakistan,PAK,1990,518061.21340000007
Pakistan,PAK,2000,971299.4547
Panama,PAN,1850,13.5
Panama,PAN,1860,15.549999999999999
Panama,PAN,1870,17.6
Panama,PAN,1880,19.322449
Panama,PAN,1890,22.542856999999998
Panama,PAN,1900,26.3
Panama,PAN,1910,36.68444
Panama,PAN,1920,48.489373
Panama,PAN,1930,60.327848
Panama,PAN,1940,87.222543
Panama,PAN,1950,131.496971
Panama,PAN,1960,208.82479
Panama,PAN,1970,417.889621
Panama,PAN,1980,22974.497509999997
Panama,PAN,1990,15316.75089
Panama,PAN,2000,26621.591930000002
Paraguay,PRY,1850,42.362570000000005
Paraguay,PRY,1860,48.677116
Paraguay,PRY,1870,58.136523000000004
Paraguay,PRY,1880,64.141255
Paraguay,PRY,1890,75.63777900000001
Paraguay,PRY,1900,92.975654
Paraguay,PRY,1910,126.579935
Paraguay,PRY,1920,171.715621
Paraguay,PRY,1930,231.29418700000002
Paraguay,PRY,1940,314.94847999999996
Paraguay,PRY,1950,919.686821
Paraguay,PRY,1960,2817.569814
Paraguay,PRY,1970,5607.337323000001
Paraguay,PRY,1980,8046.305171
Paraguay,PRY,1990,10235.67725
Paraguay,PRY,2000,13354.201270000001
Peru,PER,1850,200.1
Peru,PER,1860,230.040529
Peru,PER,1870,259.981059
Peru,PER,1880,307.604921
Peru,PER,1890,3867.289817
Peru,PER,1900,9060.160471
Peru,PER,1910,66619.93008
Peru,PER,1920,78913.95767
Peru,PER,1930,116522.0579
Peru,PER,1940,95992.18061000001
Peru,PER,1950,97395.07193
Peru,PER,1960,468490.19800000003
Peru,PER,1970,583182.8842999999
Peru,PER,1980,925558.8652
Peru,PER,1990,674814.119
Peru,PER,2000,1100704.197
Philippines,PHL,1850,533.472207
Philippines,PHL,1860,637.7822130000001
Philippines,PHL,1870,771.937034
Philippines,PHL,1880,925.7209859999999
Philippines,PHL,1890,1101.12642
Philippines,PHL,1900,1303.1976869999999
Philippines,PHL,1910,1877.512127
Philippines,PHL,1920,2464.033429
Philippines,PHL,1930,2043.918287
Philippines,PHL,1940,2925.5777080000003
Philippines,PHL,1950,32663.156610000002
Philippines,PHL,1960,73850.97924
Philippines,PHL,1970,206823.96850000002
Philippines,PHL,1980,306115.5311
Philippines,PHL,1990,371765.27509999997
Philippines,PHL,2000,475226.732
Poland,POL,1850,20890.03739
Poland,POL,1860,45681.96103
Poland,POL,1870,98179.90093
Poland,POL,1880,153372.59660000002
Poland,POL,1890,240908.8674
Poland,POL,1900,360328.89019999997
Poland,POL,1910,522376.69789999997
Poland,POL,1920,423107.0493
Poland,POL,1930,811702.5333
Poland,POL,1940,1217501.446
Poland,POL,1950,1044088.115
Poland,POL,1960,1805567.29
Poland,POL,1970,2730283.645
Poland,POL,1980,4100000
Poland,POL,1990,3435873.6479999996
Poland,POL,2000,1492526.562
Portugal,PRT,1850,988.932765
Portugal,PRT,1860,1001.851195
Portugal,PRT,1870,1120.839391
Portugal,PRT,1880,3468.253942
Portugal,PRT,1890,10934.83757
Portugal,PRT,1900,14769.50085
Portugal,PRT,1910,25157.29889
Portugal,PRT,1920,17728.21408
Portugal,PRT,1930,33674.60802
Portugal,PRT,1940,31632.97031
Portugal,PRT,1950,46566.015569999996
Portugal,PRT,1960,76443.62436999999
Portugal,PRT,1970,133221.8122
Portugal,PRT,1980,266000
Portugal,PRT,1990,319890
Portugal,PRT,2000,307000
Qatar,QAT,1850,2.485569
Qatar,QAT,1860,2.6130340000000003
Qatar,QAT,1870,2.639429
Qatar,QAT,1880,2.666089
Qatar,QAT,1890,2.6930199999999997
Qatar,QAT,1900,2.720222
Qatar,QAT,1910,5.042502
Qatar,QAT,1920,36.218238
Qatar,QAT,1930,109.53803400000001
Qatar,QAT,1940,206.007394
Qatar,QAT,1950,2534.5121609999997
Qatar,QAT,1960,7316.100219
Qatar,QAT,1970,16695.3966
Qatar,QAT,1980,23320.62094
Qatar,QAT,1990,23353.79351
Qatar,QAT,2000,34238.23785
Romania,ROU,1850,846.798668
Romania,ROU,1860,1004.6375720000001
Romania,ROU,1870,1264.311462
Romania,ROU,1880,1482.70495
Romania,ROU,1890,27747.66627
Romania,ROU,1900,28224.14443
Romania,ROU,1910,53640.54835999999
Romania,ROU,1920,71558.89672
Romania,ROU,1930,134812.1659
Romania,ROU,1940,247932.9924
Romania,ROU,1950,230088.3006
Romania,ROU,1960,463367.0914
Romania,ROU,1970,1124183.546
Romania,ROU,1980,1055000
Romania,ROU,1990,1310000
Romania,ROU,2000,727420.63
Russia,RUS,1850,39748.03549
Russia,RUS,1860,39394.36615
Russia,RUS,1870,53960.46537
Russia,RUS,1880,84749.33578
Russia,RUS,1890,125224.2549
Russia,RUS,1900,277706.1455
Russia,RUS,1910,389320.9349
Russia,RUS,1920,120398.5298
Russia,RUS,1930,517337.9437
Russia,RUS,1940,1897015.604
Russia,RUS,1950,2565124.134
Russia,RUS,1960,5744018.169
Russia,RUS,1970,7926006.223
Russia,RUS,1980,10143157.530000001
Russia,RUS,1990,10631924.65
Russia,RUS,2000,6352342.475000001
Saudi Arabia,SAU,1850,333.42814100000004
Saudi Arabia,SAU,1860,340.23279699999995
Saudi Arabia,SAU,1870,347.176323
Saudi Arabia,SAU,1880,358.135262
Saudi Arabia,SAU,1890,370.484754
Saudi Arabia,SAU,1900,383.26009
Saudi Arabia,SAU,1910,330.468794
Saudi Arabia,SAU,1920,502.314218
Saudi Arabia,SAU,1930,1015.329508
Saudi Arabia,SAU,1940,13514.06571
Saudi Arabia,SAU,1950,58346.7723
Saudi Arabia,SAU,1960,45946.4487
Saudi Arabia,SAU,1970,129720.59100000001
Saudi Arabia,SAU,1980,854600.516
Saudi Arabia,SAU,1990,809984.6427
Saudi Arabia,SAU,2000,1436100.4370000002
Senegal,SEN,1850,118.863979
Senegal,SEN,1860,119.862836
Senegal,SEN,1870,122.309016
Senegal,SEN,1880,138.655847
Senegal,SEN,1890,159.20401
Senegal,SEN,1900,181.10701300000002
Senegal,SEN,1910,163.88035100000002
Senegal,SEN,1920,171.54915400000002
Senegal,SEN,1930,175.730264
Senegal,SEN,1940,174.72185100000002
Senegal,SEN,1950,166.280863
Senegal,SEN,1960,8448.910068
Senegal,SEN,1970,12080.71902
Senegal,SEN,1980,23147.45443
Senegal,SEN,1990,23589.064879999998
Senegal,SEN,2000,32241.784760000002
Singapore,SGP,1850,6.432213
Singapore,SGP,1860,8.324041000000001
Singapore,SGP,1870,10.772288
Singapore,SGP,1880,13.940608000000001
Singapore,SGP,1890,18.040786999999998
Singapore,SGP,1900,23.346901
Singapore,SGP,1910,25.17803
Singapore,SGP,1920,26.066667000000002
Singapore,SGP,1930,29.8
Singapore,SGP,1940,25.033333000000002
Singapore,SGP,1950,17.034967
Singapore,SGP,1960,5401.589058
Singapore,SGP,1970,62223.95754
Singapore,SGP,1980,131702.5979
Singapore,SGP,1990,315843.9766
Singapore,SGP,2000,303163.31830000004
Slovakia,SVK,1850,645.233652
Slovakia,SVK,1860,982.959308
Slovakia,SVK,1870,7534.572211000001
Slovakia,SVK,1880,28562.31025
Slovakia,SVK,1890,48561.618500000004
Slovakia,SVK,1900,62167.50954
Slovakia,SVK,1910,72820.97955999999
Slovakia,SVK,1920,64410.684380000006
Slovakia,SVK,1930,97196.03738000001
Slovakia,SVK,1940,119482.35889999999
Slovakia,SVK,1950,148003.9275
Slovakia,SVK,1960,317160.52280000004
Slovakia,SVK,1970,508560.2786
Slovakia,SVK,1980,780000
Slovakia,SVK,1990,542000
Slovakia,SVK,2000,126951.572
Slovenia,SVN,1850,243.651169
Slovenia,SVN,1860,258.41791800000004
Slovenia,SVN,1870,286.355119
Slovenia,SVN,1880,317.314796
Slovenia,SVN,1890,353.275077
Slovenia,SVN,1900,487.908091
Slovenia,SVN,1910,646.0457550000001
Slovenia,SVN,1920,2297.189798
Slovenia,SVN,1930,7569.5168109999995
Slovenia,SVN,1940,4952.350615
Slovenia,SVN,1950,31298.57766
Slovenia,SVN,1960,83364.3498
Slovenia,SVN,1970,147651.19329999998
Slovenia,SVN,1980,234163.6354
Slovenia,SVN,1990,198172.0844
Slovenia,SVN,2000,98956.97194
South Africa,ZAF,1850,1245.45483
South Africa,ZAF,1860,1898.143859
South Africa,ZAF,1870,2546.15
South Africa,ZAF,1880,11443.395
South Africa,ZAF,1890,20342.61209
South Africa,ZAF,1900,29490.56641
South Africa,ZAF,1910,169883.07570000002
South Africa,ZAF,1920,271495.5501
South Africa,ZAF,1930,251936.5914
South Africa,ZAF,1940,398951.2614
South Africa,ZAF,1950,588202.9255
South Africa,ZAF,1960,833177.9811999999
South Africa,ZAF,1970,1490521.5820000002
South Africa,ZAF,1980,1859674.99
South Africa,ZAF,1990,2283473.109
South Africa,ZAF,2000,2391942.287
South Korea,KOR,1850,2630.153384
South Korea,KOR,1860,2674.732255
South Korea,KOR,1870,2720.0667
South Korea,KOR,1880,2650.341483
South Korea,KOR,1890,2704.430085
South Korea,KOR,1900,2759.6225360000003
South Korea,KOR,1910,2884.844468
South Korea,KOR,1920,4586.048288999999
South Korea,KOR,1930,8738.335381
South Korea,KOR,1940,44733.74964
South Korea,KOR,1950,21365.30145
South Korea,KOR,1960,130844.4603
South Korea,KOR,1970,554948.2746
South Korea,KOR,1980,1270049.6579999998
South Korea,KOR,1990,1475298.699
South Korea,KOR,2000,942541.0104
Spain,ESP,1850,21719.726319999998
Spain,ESP,1860,45827.755789999996
Spain,ESP,1870,69505.74492
Spain,ESP,1880,142106.67190000002
Spain,ESP,1890,228969.3105
Spain,ESP,1900,321907.2846
Spain,ESP,1910,371183.513
Spain,ESP,1920,341333.6949
Spain,ESP,1930,343767.6485
Spain,ESP,1940,275725.5574
Spain,ESP,1950,454634.2373
Spain,ESP,1960,622523.2709
Spain,ESP,1970,1431761.635
Spain,ESP,1980,2836000
Spain,ESP,1990,2161800
Spain,ESP,2000,1451150
Sri Lanka,LKA,1850,329.208687
Sri Lanka,LKA,1860,371.454907
Sri Lanka,LKA,1870,413.701128
Sri Lanka,LKA,1880,402.137672
Sri Lanka,LKA,1890,440.38405200000005
Sri Lanka,LKA,1900,518.23801
Sri Lanka,LKA,1910,635.953989
Sri Lanka,LKA,1920,777.7420900000001
Sri Lanka,LKA,1930,926.831166
Sri Lanka,LKA,1940,1111.69411
Sri Lanka,LKA,1950,9052.830697
Sri Lanka,LKA,1960,20396.23835
Sri Lanka,LKA,1970,42382.231660000005
Sri Lanka,LKA,1980,50393.50679000001
Sri Lanka,LKA,1990,44504.97779
Sri Lanka,LKA,2000,138419.8217
Sweden,SWE,1850,10810.49853
Sweden,SWE,1860,13320.72961
Sweden,SWE,1870,16957.0708
Sweden,SWE,1880,24027
Sweden,SWE,1890,39319.5
Sweden,SWE,1900,72922.5
Sweden,SWE,1910,116424.2998
Sweden,SWE,1920,114759.6105
Sweden,SWE,1930,240811.64860000001
Sweden,SWE,1940,227764.4497
Sweden,SWE,1950,428057.2931
Sweden,SWE,1960,761668.4987
Sweden,SWE,1970,845710.4428
Sweden,SWE,1980,491000
Sweden,SWE,1990,107860
Sweden,SWE,2000,45690
Switzerland,CHE,1850,2159.185207
Switzerland,CHE,1860,4235.667513
Switzerland,CHE,1870,8298.257982000001
Switzerland,CHE,1880,13376.89501
Switzerland,CHE,1890,23346.28887
Switzerland,CHE,1900,40448.433110000005
Switzerland,CHE,1910,55392.89729
Switzerland,CHE,1920,50184.75858
Switzerland,CHE,1930,65974.10739
Switzerland,CHE,1940,59738.03667
Switzerland,CHE,1950,91506.93285
Switzerland,CHE,1960,185226.3924
Switzerland,CHE,1970,217113.1962
Switzerland,CHE,1980,116000
Switzerland,CHE,1990,45090.82486
Switzerland,CHE,2000,19861.850359999997
Syria,SYR,1850,385.810064
Syria,SYR,1860,398.25555
Syria,SYR,1870,411.102503
Syria,SYR,1880,464.114456
Syria,SYR,1890,517.1264100000001
Syria,SYR,1900,507.85246900000004
Syria,SYR,1910,415.529227
Syria,SYR,1920,326.295545
Syria,SYR,1930,240.151424
Syria,SYR,1940,251.61078999999998
Syria,SYR,1950,3059.773591
Syria,SYR,1960,24169.51063
Syria,SYR,1970,48307.08667
Syria,SYR,1980,121840.92970000001
Syria,SYR,1990,250127.9588
Syria,SYR,2000,283262.6939
Tajikistan,TJK,1850,291.09055700000005
Tajikistan,TJK,1860,295.39692499999995
Tajikistan,TJK,1870,344.764886
Tajikistan,TJK,1880,415.059233
Tajikistan,TJK,1890,516.59337
Tajikistan,TJK,1900,804.128104
Tajikistan,TJK,1910,839.360462
Tajikistan,TJK,1920,547.437737
Tajikistan,TJK,1930,1215.483256
Tajikistan,TJK,1940,3425.567098
Tajikistan,TJK,1950,5598.510173000001
Tajikistan,TJK,1960,14302.332059999999
Tajikistan,TJK,1970,28586.94448
Tajikistan,TJK,1980,45431.76302
Tajikistan,TJK,1990,54982.00283
Tajikistan,TJK,2000,19769.64803
Tanzania,TZA,1850,330.688498
Tanzania,TZA,1860,333.467393
Tanzania,TZA,1870,364.30376199999995
Tanzania,TZA,1880,421.39511899999997
Tanzania,TZA,1890,488.067609
Tanzania,TZA,1900,560.333042
Tanzania,TZA,1910,595.0804320000001
Tanzania,TZA,1920,742.0709439999999
Tanzania,TZA,1930,924.054444
Tanzania,TZA,1940,1149.148506
Tanzania,TZA,1950,2880.1328919999996
Tanzania,TZA,1960,5393.637805
Tanzania,TZA,1970,9306.737342
Tanzania,TZA,1980,13553.63255
Tanzania,TZA,1990,18150.11899
Tanzania,TZA,2000,26832.48994
Thailand,THA,1850,1046.678797
Thailand,THA,1860,1101.214165
Thailand,THA,1870,1155.7495330000002
Thailand,THA,1880,1245.307613
Thailand,THA,1890,1334.865694
Thailand,THA,1900,1464.950057
Thailand,THA,1910,1496.7081600000001
Thailand,THA,1920,1571.315977
Thailand,THA,1930,1739.757241
Thailand,THA,1940,1869.029664
Thailand,THA,1950,7401.576724
Thailand,THA,1960,31238.14777
Thailand,THA,1970,111673.24949999999
Thailand,THA,1980,313505.2839
Thailand,THA,1990,688989.0379
Thailand,THA,2000,967205.1584
Togo,TGO,1850,57.451060999999996
Togo,TGO,1860,57.933842999999996
Togo,TGO,1870,65.882018
Togo,TGO,1880,82.947276
Togo,TGO,1890,101.622791
Togo,TGO,1900,127.279678
Togo,TGO,1910,120.118739
Togo,TGO,1920,132.432306
Togo,TGO,1930,144.86655100000002
Togo,TGO,1940,156.977201
Togo,TGO,1950,300.401573
Togo,TGO,1960,728.250541
Togo,TGO,1970,2049.4177449999997
Togo,TGO,1980,2035.2484350000002
Togo,TGO,1990,2986.9476760000002
Togo,TGO,2000,3371.491893
Trinidad and Tobago,TTO,1850,8
Trinidad and Tobago,TTO,1860,10.200000000000001
Trinidad and Tobago,TTO,1870,12.4
Trinidad and Tobago,TTO,1880,18.276619
Trinidad and Tobago,TTO,1890,39.433898
Trinidad and Tobago,TTO,1900,85.280168
Trinidad and Tobago,TTO,1910,213.19632099999998
Trinidad and Tobago,TTO,1920,279.57231
Trinidad and Tobago,TTO,1930,867.3600339999999
Trinidad and Tobago,TTO,1940,4011.9772070000004
Trinidad and Tobago,TTO,1950,5687.893453
Trinidad and Tobago,TTO,1960,10541.31808
Trinidad and Tobago,TTO,1970,15865.86988
Trinidad and Tobago,TTO,1980,20600.97703
Trinidad and Tobago,TTO,1990,17480.98723
Trinidad and Tobago,TTO,2000,14218.124899999999
Tunisia,TUN,1850,204.19693999999998
Tunisia,TUN,1860,218.109689
Tunisia,TUN,1870,232.82136400000002
Tunisia,TUN,1880,258.94572900000003
Tunisia,TUN,1890,285.160366
Tunisia,TUN,1900,311.01512399999996
Tunisia,TUN,1910,315.481742
Tunisia,TUN,1920,1031.024505
Tunisia,TUN,1930,6115.352728000001
Tunisia,TUN,1940,7526.578378
Tunisia,TUN,1950,15311.47758
Tunisia,TUN,1960,27090.80919
Tunisia,TUN,1970,55109.92319
Tunisia,TUN,1980,125597.3828
Tunisia,TUN,1990,160110.77180000002
Tunisia,TUN,2000,209937.85
Turkey,TUR,1850,4841.221883
Turkey,TUR,1860,5133.604299
Turkey,TUR,1870,6566.809033
Turkey,TUR,1880,6487.03417
Turkey,TUR,1890,21141.14385
Turkey,TUR,1900,41105.475660000004
Turkey,TUR,1910,71639.48318
Turkey,TUR,1920,26306.55118
Turkey,TUR,1930,70872.00595
Turkey,TUR,1940,138172.8288
Turkey,TUR,1950,148634.372
Turkey,TUR,1960,198529.9472
Turkey,TUR,1970,381882.4381
Turkey,TUR,1980,478000
Turkey,TUR,1990,1573214.027
Turkey,TUR,2000,1840068.483
Turkmenistan,TKM,1850,230.06818
Turkmenistan,TKM,1860,233.40159899999998
Turkmenistan,TKM,1870,272.38730300000003
Turkmenistan,TKM,1880,367.99623199999996
Turkmenistan,TKM,1890,661.575742
Turkmenistan,TKM,1900,1356.505962
Turkmenistan,TKM,1910,1336.8230839999999
Turkmenistan,TKM,1920,732.760858
Turkmenistan,TKM,1930,2236.821653
Turkmenistan,TKM,1940,5396.393414
Turkmenistan,TKM,1950,6692.0514969999995
Turkmenistan,TKM,1960,21387.87357
Turkmenistan,TKM,1970,53387.65634
Turkmenistan,TKM,1980,97710.86244
Turkmenistan,TKM,1990,117658.8894
Turkmenistan,TKM,2000,85003.08133999999
Ukraine,UKR,1850,5077.842893
Ukraine,UKR,1860,6672.87345
Ukraine,UKR,1870,12556.44519
Ukraine,UKR,1880,29773.025820000003
Ukraine,UKR,1890,50315.659400000004
Ukraine,UKR,1900,132255.35210000002
Ukraine,UKR,1910,183257.66340000002
Ukraine,UKR,1920,71218.78558
Ukraine,UKR,1930,246870.302
Ukraine,UKR,1940,867170.855
Ukraine,UKR,1950,1607326.1709999999
Ukraine,UKR,1960,2890801.5930000003
Ukraine,UKR,1970,3671564.1569999997
Ukraine,UKR,1980,4529707.001
Ukraine,UKR,1990,4121601.264
Ukraine,UKR,2000,1398505.723
United Arab Emirates,ARE,1850,6.918731
United Arab Emirates,ARE,1860,7.273538
United Arab Emirates,ARE,1870,7.347008000000001
United Arab Emirates,ARE,1880,7.42122
United Arab Emirates,ARE,1890,7.496181999999999
United Arab Emirates,ARE,1900,7.5719009999999995
United Arab Emirates,ARE,1910,6.502222000000001
United Arab Emirates,ARE,1920,5.774503
United Arab Emirates,ARE,1930,4.89339
United Arab Emirates,ARE,1940,3.839359
United Arab Emirates,ARE,1950,21.801769
United Arab Emirates,ARE,1960,1147.549967
United Arab Emirates,ARE,1970,12029.145209999999
United Arab Emirates,ARE,1980,85084.03303
United Arab Emirates,ARE,1990,167962.851
United Arab Emirates,ARE,2000,165509.589
United Kingdom,GBR,1850,915031.7082
United Kingdom,GBR,1860,1232559.1649999998
United Kingdom,GBR,1870,1636130.201
United Kingdom,GBR,1880,2105155.725
United Kingdom,GBR,1890,2565490.416
United Kingdom,GBR,1900,3101880.544
United Kingdom,GBR,1910,3588573.9899999998
United Kingdom,GBR,1920,3864024.525
United Kingdom,GBR,1930,3997400.158
United Kingdom,GBR,1940,4421698.931
United Kingdom,GBR,1950,4642935.067000001
United Kingdom,GBR,1960,5598128.096000001
United Kingdom,GBR,1970,6370164.0479999995
United Kingdom,GBR,1980,4775300
United Kingdom,GBR,1990,3709830
United Kingdom,GBR,2000,1196870
United States,USA,1850,306853.35730000003
United States,USA,1860,698509.9916000001
United States,USA,1870,1365403.4549999998
United States,USA,1880,2654379.204
United States,USA,1890,5331124.241
United States,USA,1900,9145982.517
United States,USA,1910,15800769.399999999
United States,USA,1920,19379058.17
United States,USA,1930,19423765.439999998
United States,USA,1940,18340498.14
United States,USA,1950,21215090.39
United States,USA,1960,21639276.57
United States,USA,1970,29827229.85
United States,USA,1980,23773458.53
United States,USA,1990,20986499.2
United States,USA,2000,14819300
Uruguay,URY,1850,28.124257
Uruguay,URY,1860,50.602357
Uruguay,URY,1870,73.080456
Uruguay,URY,1880,98.86102500000001
Uruguay,URY,1890,146.160912
Uruguay,URY,1900,180.729621
Uruguay,URY,1910,187.246879
Uruguay,URY,1920,216.86791499999998
Uruguay,URY,1930,235.763995
Uruguay,URY,1940,251.33140300000002
Uruguay,URY,1950,21050.61606
Uruguay,URY,1960,42148.9147
Uruguay,URY,1970,54504.7725
Uruguay,URY,1980,53689.03004
Uruguay,URY,1990,28819.95612
Uruguay,URY,2000,30364.02823
Uzbekistan,UZB,1850,1205.643525
Uzbekistan,UZB,1860,1246.8090249999998
Uzbekistan,UZB,1870,1569.6481259999998
Uzbekistan,UZB,1880,2195.412973
Uzbekistan,UZB,1890,2982.501808
Uzbekistan,UZB,1900,5502.71616
Uzbekistan,UZB,1910,6434.813445
Uzbekistan,UZB,1920,3242.5378189999997
Uzbekistan,UZB,1930,21925.79666
Uzbekistan,UZB,1940,100960.9735
Uzbekistan,UZB,1950,147528.24659999998
Uzbekistan,UZB,1960,429859.6787
Uzbekistan,UZB,1970,419463.3494
Uzbekistan,UZB,1980,426338.5624
Uzbekistan,UZB,1990,361404.422
Uzbekistan,UZB,2000,226588.8774
Venezuela,VEN,1850,4124.247002
Venezuela,VEN,1860,4172.482959
Venezuela,VEN,1870,6144.754211
Venezuela,VEN,1880,437.993624
Venezuela,VEN,1890,595.929558
Venezuela,VEN,1900,845.606275
Venezuela,VEN,1910,1418.689212
Venezuela,VEN,1920,1337.661786
Venezuela,VEN,1930,6352.519104999999
Venezuela,VEN,1940,34650.30378
Venezuela,VEN,1950,67255.28064
Venezuela,VEN,1960,375854.023
Venezuela,VEN,1970,354336.971
Venezuela,VEN,1980,332469.89530000003
Venezuela,VEN,1990,289641.2608
Venezuela,VEN,2000,299974.8437
Vietnam,VNM,1850,1538.948632
Vietnam,VNM,1860,1761.261577
Vietnam,VNM,1870,2036.9696460000002
Vietnam,VNM,1880,2338.4615599999997
Vietnam,VNM,1890,2731.655087
Vietnam,VNM,1900,6325.847386
Vietnam,VNM,1910,11674.73831
Vietnam,VNM,1920,14869.13844
Vietnam,VNM,1930,35516.92454
Vietnam,VNM,1940,50676.296469999994
Vietnam,VNM,1950,13498.02355
Vietnam,VNM,1960,42322.224910000004
Vietnam,VNM,1970,77060.60005000001
Vietnam,VNM,1980,94162.2867
Vietnam,VNM,1990,114619.553
Vietnam,VNM,2000,199860.0085
Yemen,YEM,1850,405.019641
Yemen,YEM,1860,413.285348
Yemen,YEM,1870,421.719743
Yemen,YEM,1880,439.95642699999996
Yemen,YEM,1890,455.127338
Yemen,YEM,1900,470.821384
Yemen,YEM,1910,407.861961
Yemen,YEM,1920,351.620707
Yemen,YEM,1930,285.959237
Yemen,YEM,1940,209.123573
Yemen,YEM,1950,230.009012
Yemen,YEM,1960,6830.124971
Yemen,YEM,1970,5240.100208000001
Yemen,YEM,1980,9471.909696
Yemen,YEM,1990,18276.091610000003
Yemen,YEM,2000,337635.2262
Zambia,ZMB,1850,369.229081
Zambia,ZMB,1860,372.33184600000004
Zambia,ZMB,1870,379.930455
Zambia,ZMB,1880,387.684138
Zambia,ZMB,1890,395.596059
Zambia,ZMB,1900,403.669448
Zambia,ZMB,1910,389.69288800000004
Zambia,ZMB,1920,440.97381
Zambia,ZMB,1930,32280.851609999998
Zambia,ZMB,1940,578983.0822000001
Zambia,ZMB,1950,556988.2495
Zambia,ZMB,1960,1235841.012
Zambia,ZMB,1970,1541687.155
Zambia,ZMB,1980,1360750.751
Zambia,ZMB,1990,605204.0443
Zambia,ZMB,2000,320136.3065
Zimbabwe,ZWE,1850,159.877679
Zimbabwe,ZWE,1860,188.918642
Zimbabwe,ZWE,1870,223.278703
Zimbabwe,ZWE,1880,263.940163
Zimbabwe,ZWE,1890,312.068203
Zimbabwe,ZWE,1900,369.045185
Zimbabwe,ZWE,1910,4698.754989
Zimbabwe,ZWE,1920,14229.51104
Zimbabwe,ZWE,1930,25185.25513
Zimbabwe,ZWE,1940,34498.22549999999
Zimbabwe,ZWE,1950,62570.15395
Zimbabwe,ZWE,1960,96259.54172000001
Zimbabwe,ZWE,1970,101440.8431
Zimbabwe,ZWE,1980,136197.0625
Zimbabwe,ZWE,1990,186839.61719999998
Zimbabwe,ZWE,2000,112018.33600000001